global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
4585.030011440896	-3.04047320389418	21022500.2058137	9.244477303598542	3681.7458572844544	9.827699581305753	13555252.55763124	96.58367906039724	4553.477237274476	-1.388396966880464	1.927646137642872	20734154.95037679	4431.361370465937	3163.5599199948106	0.8890059999999999	12.598645	0.1024311392462506	0.0601224425885309	-0.1089893894	-0.0025010315	-0.0068497937	0.0490086157	-0.0698530256	0.0509412298	0.0454901962	0.082831018	0.0492392597	-0.0999907	-0.0643581065	-0.1243905716	0.0419242914	0.0031226367	0.0438902237	0.0168769834	0.1099855144	0.0734356111	-0.0263252503	0.007618292	0.006982263	-0.0356963605	-0.104978127	-0.0095637756	0.0080452881	0.1797419464	0.0612643217	0.0269302219	-0.0326464387	-0.0106366758	-0.0056552069	-0.0448182059	-0.1194159866	-0.007553261	0.0635115538	-0.0491131814	-0.0015330942	0.0016479549	-0.0372984451	-0.0494015216	0.0175042651	-0.0529092626	-0.0793782689	0.0252542704	0.0037499042	0.0925146415	-0.1205211784	-0.0793810723	-0.0816162704	0.0589604692	0.0056536574	-0.0276328876	0.0669852678	-0.1290940874	-0.0262987155	-0.0697702772	0.1062539755	-0.0943739965	0.0282618722	-0.055416813	-0.0500080986	-0.1167969623	0.1728412457	0.0219772073	-0.0085928597	-0.0229606681	-0.1102858232	-0.0490837019	0.0619111162	-0.0340955804	0.0119716297	-0.0199228805	-0.0674427948	0.0219639138	0.1164932807	-0.0096017216	-0.050396216	0.1165597323	-0.1176040394	0.0025837051	0.0418163674	0.0436128838	-0.1016317499	0.0149088882	0.0806870137	-0.0412310718	0.0444185646	0.0679638562	-0.0147148182	-0.0793982671	-0.0536502707	-0.0318108057	0.0930644615	0.0112649599	0.0120080614	0.0420126456	0.0739082205	-0.0753739057	-0.0353947581	-0.1259921589	0.0095721974	-0.087185088	-0.1809568426	-0.0523391728	0.0066519244	0.0338658906	-0.0670485315	-0.0201130341	0.0926354574	-0.0977337597	-0.0321392358168566	0.0092440871584358	0.0010329304788915	8.545314739275774e-05	0.3097347239725394	-0.0150942111967821	0.0959355992343451	0.000227835211653	0.3535086219719119	0.0024813908820676	6.1573007096082885e-06	0.1249683458084801	0.0156010517781603	-0.001054714654533	0.0002433928165848	1.112423002486667e-06	0.0040641967315881	-0.0004456833166097	1.6517695073051393e-05	1.9863361870431093e-07	0.0022989515834535	1.1831029036500108e-05	5.2851783830633545e-06	1.399732480625087e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4581.458652376159	-3.571359064736498	20989763.383432373	12.754605569275554	3674.212141391046	-7.533715893408498	13499834.859945375	56.75687516259581	4555.438011162491	1.960773888015865	3.844634239924852	20752015.47354408	4432.161436187373	3171.760902057524	0.923153	13.082551	0.1009409091677485	0.0555364793740748	-0.0860504976	-0.0039314589	-0.0280045587	0.0398940076	-0.010115493	0.0938359934	0.0520735446	0.01558396	0.0385719766	0.0128522171	-0.064522893	-0.0779335992	0.0445993936	0.0485425368	0.0966074669	0.0103092341	0.1235169016	0.0460724751	-0.0722728367	0.0466652322	0.0076118861	0.0211870133	-0.0610523221	0.0118194193	0.0952382369	0.072521584	-0.0901377125	-0.0557731494	-0.0365744412	0.0667268752	0.0260804111	0.0738612194	0.0022450485	0.1100023827	0.0707683372	-0.0125425238	-0.0436553195	-0.0374145499	0.0230559267	-0.0395762536	-0.1319411249	-0.0665957586	0.1031181756	0.0213794306	0.0218444668	-0.0687996066	-0.1529723874	-0.0625677604	-0.0584943035	0.0474517174	0.0187936519	0.0630473355	0.0457964341	-0.0955711743	-0.0897424087	0.0316303132	0.1234652157	0.0021484177	0.0745910608	-0.0312706691	0.0517803445	-0.0181235152	0.0465300842	-0.0903623378	0.0870860227	0.0077938343	-0.0430785356	0.1196418942	-0.0289323399	-0.0031113177	-0.0962629444	-0.1024390196	0.0311136539	0.0760118294	0.0625322045	-0.1178846433	-0.0036575575	-0.0781764469	-0.0479855036	0.0266756324	0.0497264646	0.0017844008	-0.0829621444	0.0108855653	0.0484695389	-0.014228022	0.0373971031	0.0472516222	0.0403658846	-0.0977810012	-0.0392682716	-0.064373916	0.105174804	0.015688078	0.0478091579	-0.0208353782	0.0730342123	-0.0947810748	-0.0652506975	-0.0675654149	0.0082610988	0.1427591439	-0.1032636734	-0.1486364008	-0.0477875077	0.0714900194	-0.0684578352	-0.0164896405	0.0898761648	-0.1002501592	-0.0317796815023427	0.0003595543145138	0.0010099481563903	1.2927930508555985e-07	0.3191360643326248	0.0094013403600853	0.1018478275577172	8.838520056617042e-05	0.3701112375736812	0.0166026156017692	0.0002756468448201	0.1369823281783218	0.0166300478208513	0.0010289960426909	0.0002765584905238	1.0588328558737365e-06	0.0043637921791603	0.0002995954475722	1.9042682182900604e-05	8.975743220598706e-08	0.0024619080710179	0.0001629564875644	6.060991350143077e-06	2.655481683932645e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4585.206612455694	3.747960079535005	21024119.67890742	14.047204757788045	3666.105756017262	-8.106385373783723	13440331.4143029	65.71348382829468	4556.814007274013	1.3759961115219994	1.893365298923663	20764553.89688865	4433.903947146296	3108.651750764121	0.902955	12.796316	0.0380543861200946	0.021039187642036	-0.0765049873	-0.0097177413	-0.0752894844	0.0567426167	0.0046238484	0.0943970101	0.0888054198	-0.0482622233	0.0279511112	0.0165826852	-0.0529077117	-0.0465428721	0.0324683527	-0.1106132645	-0.0057998784	-0.0730500685	0.0047174763	0.0367654664	-0.0381842321	0.0277394876	0.068879967	0.0522405038	-0.0894252243	0.0397363431	-0.0006217199	0.0179115658	-0.0734012572	-0.1173640859	-0.0332959271	-0.062537967	0.1155107149	0.1557594071	0.1496381144	-0.1192302431	-0.052361599	-0.0353419452	-0.1413795562	0.1650776695	-0.0343060387	-0.0390660935	0.0149888119	0.0286935389	0.1655035614	-0.0099851975	0.0738396543	-0.0880825465	-0.0205326581	-0.0582540732	-0.0367433245	0.0322566874	-0.1166308162	-0.0210679774	-0.0582787205	0.0238408687	-0.0386861438	0.0321753181	0.1031713283	0.0689569724	0.0544605802	0.0180094274	0.0136003089	-0.0473069891	-0.082679724	-0.0721514146	-0.0632886458	-0.0314698608	-0.0390840004	-0.0107071465	0.0042847892	0.0684895242	-0.1018878027	-0.0702459961	-0.026517814	0.1430832734	-0.0386561509	0.01196579	0.2257568587	-0.0088903625	0.0089652726	-0.0456153281	0.0409280646	0.1105911929	-0.0735274856	0.0144325594	0.0508324566	-0.0080243638	0.0047386547	0.0481578851	0.0527531314	-0.005606182	-0.0666076613	-0.0096921985	0.0895556787	0.0071598744	0.106104108	-0.0535431265	0.0565838271	-0.048351179	0.0035358052	0.0617289187	-0.0198989313	0.0712280068	0.006477444	0.0184764293	-0.2000355665	-0.0299552561	-0.0698462859	-0.0128461567	0.0868705278	-0.10227815	-0.030571989682457	0.0012076918198856	0.0009346465531442	1.4585195318188288e-06	0.3244637790788118	0.0053277147461869	0.105276743934104	2.8384544416738244e-05	0.3729384873733181	0.0028272497996368	7.993341429546825e-06	0.1390831153642985	0.0169821333642478	0.0003520855433964	0.000288392853601	1.2396422986880862e-07	0.0043449559342478	-1.8836244912500376e-05	1.887864207055517e-05	3.548041224036963e-10	0.0026648208777966	0.0002029128067787	7.101270310740642e-06	4.1173607154810146e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.763199559552	8.556587103857964	21102660.33362761	73.21518286590843	3660.538591213569	-5.567164803693231	13399542.77776382	30.993323951480694	4559.667891331431	2.8538840574174174	8.144654213181301	20790571.279238816	4437.09085133903	3109.640700018924	0.78861	11.17587	0.0453148880395075	0.021196840380253	-0.0800448576	0.0018297278	-0.0993617761	0.1014054689	0.0406725678	0.0706808233	0.0671292675	-0.0625495632	0.0056211008	0.0039961286	-0.0519020029	-0.0353731152	0.0165735603	-0.1439294963	0.0603282442	-0.0741777496	-0.0203163961	0.0089478228	0.0215355322	-0.0764698543	-0.0618658702	-0.050430839	-0.0325711105	-0.0012434522	-0.0671574068	0.0325029661	-0.0264899108	0.0590416915	-0.0609609988	-0.0877441214	-0.0021045547	0.0564397837	0.049927971	0.0298857192	0.0835448296	0.0324830658	-0.0241310058	0.0388722345	-0.0065928106	0.1037617132	0.0145541482	0.0380823322	0.0553301189	0.0984387004	-0.0484647779	0.0025676441	-0.0355649214	-0.0540359631	-0.0204263975	-0.00081232	-0.1755694369	0.033284548	-0.0555433229	0.0096786805	0.0372566246	-0.0416698999	0.0432194295	0.0174550027	0.0481268901	-0.0740992526	-0.0319401984	0.0142563817	-0.1168600492	0.0587397291	-0.0976220973	-0.0145037663	0.060644794	-0.0712945497	-0.0085017458	-0.1557423593	-0.0077546769	-0.0955263227	-0.0192452387	0.080448963	-0.0250033115	0.0835786317	-0.0346447552	-0.1036695774	0.0627939718	0.0380266512	-0.0576849384	0.0839586818	-0.0762098353	0.0141805746	0.0568293987	0.0023179945	0.0086128932	0.0484516555	0.0105673475	0.0075021829	-0.1142202242	-0.0063259155	0.0501496536	-0.0366282061	0.1183865733	0.0020748231	-0.0042389412	-0.0045880855	0.0355051005	0.0609767947	0.0170762168	-0.0050994425	-0.0143217734	0.0764318272	-0.1548093362	-0.0146503226	-0.0712134607	-0.0091870219	0.0836267848	-0.1038078519	-0.0402741012462115	-0.0097021115637545	0.00162200323119	9.41309687955388e-05	0.3188709438814641	-0.0055928351973477	0.1016786788518558	3.127980554469142e-05	0.3734831265221885	0.0005446391488704	2.9663180248230575e-07	0.139489645796789	0.016708130465708	-0.0002740028985397	0.0002791616236591	7.507758840821029e-08	0.0046070579180739	0.0002621019838261	2.122498266048742e-05	6.869744992557733e-08	0.0027182220380214	5.34011602247998e-05	7.388731047985213e-06	2.8516839133547406e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4605.368006293407	11.604806733855185	21209414.47339091	134.67153933013063	3688.757346147549	28.218754933980108	13606930.75875751	796.2981300240267	4567.325830211414	7.657938879982794	58.64402788955213	20860465.239316378	4445.215929384947	3148.587737016056	0.771962	10.939932	0.0712342154806708	0.0353289167016924	-0.1066243714	0.0202270017	-0.0696661855	0.1272588757	-0.0049428969	0.0109198604	0.0469218185	-0.0555763593	0.0493295091	-0.0542456625	-0.1069019374	0.0201210833	0.0061951897	-0.1227921727	0.0067018098	-0.0888674182	-0.0485406471	-0.0150429889	0.089659086	-0.0601708626	-0.0908390765	-0.0590284911	-0.0422168827	0.1202897379	-0.0768736068	-0.0906957212	0.0430179936	0.0304127937	-0.098239332	0.0351280828	0.0980046157	-0.0223980657	-0.0161322032	-0.0109210157	0.0106648017	-0.1023967384	0.0569999452	-0.0226952679	-0.0585994355	-0.0326444133	-0.033033632	-0.0216017899	-0.0386729091	0.0555177734	-0.0752466727	-0.0032413785	0.0612119575	-0.1029739185	0.0344700333	-0.005103939	-0.1384695385	-0.0066860347	-0.0661258715	0.0435229132	0.0687464577	-0.0115595607	-0.0123312517	-0.0621050023	0.0715914023	-0.1156725047	-0.0373104578	0.0679072349	-0.061964133	0.1230724174	-0.007154587	-0.093322223	-0.0656785017	-0.1162646744	-0.0607392033	-0.0081159826	-0.0705046305	0.0013630734	0.0035356506	-0.001318766	-0.0812354924	-0.0698146559	-0.0210153523	-0.0119667391	-0.0712494685	0.1180160134	-0.0210954964	0.0659027088	-0.0908944026	0.0130010969	0.0519096424	0.0033953281	0.0121961747	0.0118217756	0.0564216982	0.0080379167	-0.1114469865	0.0083997552	0.0152933246	-0.0254912049	0.087033715	0.0206082791	0.0014992924	0.0111835515	0.0674057681	-0.0474689425	0.101699601	0.0533038282	-0.0486021012	0.0411238815	-0.0888422595	-0.0468464591	-0.0725589432	-0.0055166942	0.0801538266	-0.1048318124	-0.0446483457320567	-0.0043742444858451	0.0019934747766092	1.913401482194711e-05	0.3053077224742537	-0.0135632214072103	0.0932128054024159	0.000183960974941	0.3416284328913832	-0.0318546936308052	0.0010147215063124	0.1167099861598223	0.0163949783167968	-0.0003131521489111	0.0002687953140082	9.806426836770233e-08	0.0045783275033568	-2.873041471710032e-05	2.0961082727993308e-05	8.254367298165747e-10	0.0028051805935293	8.695855550789992e-05	7.869038162313396e-06	7.561790376020512e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4608.879897069166	3.511890775758729	21241773.905608285	12.33337682085925	3699.885792623737	11.128446476187946	13689154.87845898	123.84232097337993	4576.716092665918	9.390262454504407	88.17702896447517	20946330.19286719	4454.243111033559	3170.08657757614	0.7691519999999998	10.900111	0.0350864163379342	0.0166391758215923	-0.115345961	0.0386918673	-0.049411656	0.1641355455	-0.0097697728	-0.0137910912	0.0730247359	-0.0433622757	0.044598858	-0.0116664491	-0.1727225993	0.0938493805	0.0080065167	-0.0701268806	0.0206434202	-0.0792801765	0.0086771889	-0.0342782198	0.0760764852	0.0157004845	0.0479347482	-0.0019154848	-0.0401430364	0.0415149709	0.0610989376	-0.0134499164	0.0805435399	0.0075650034	0.081230231	0.0169774526	0.0412567039	0.0231084157	-0.033891004	0.0378347418	0.0749056922	-0.2067473925	-0.0137056759	0.1553521191	-0.0847304163	-0.0764802295	0.0398450445	0.0063139953	-0.0313263869	0.1157009557	-0.0120987945	-0.0958301748	0.0009024953	-0.1549936243	0.1214278966	-0.0116960589	-0.0991965768	0.0379330895	-0.0664787443	0.0281904265	-0.0033737608	0.0701655655	-0.0523016707	-0.0279854309	0.1089664831	0.0156170881	0.011188009	0.0999634908	0.0220963815	-0.0231846715	0.0828796013	-0.0555126974	-0.0876311404	0.0403246397	0.0179386551	0.0675282702	-0.0153758932	-0.1270010208	-0.0936370629	0.0079826929	-0.081783146	0.0978469189	-0.090157458	0.0330146477	-0.0291793207	-0.1032771949	-0.0720004927	0.0687354814	-0.0907944674	0.0111253605	0.0514584786	0.0081996095	0.0354235631	-0.0129041369	0.0976863063	0.0226644754	-0.1108854363	0.007991147	0.0253259836	-0.0071750421	0.0716281724	0.0287311455	0.0447243329	0.0007740917	0.0383166402	-0.0288235042	0.0931141421	0.0762865185	-0.0054666065	-0.0087086515	-0.1561640519	-0.0012886965	-0.0738823236	-0.0018396452	0.0764611723	-0.1053450429	-0.0400354888429603	0.0046128568890963	0.0016028403668947	2.127844867928411e-05	0.3080515295377921	0.0027438070635383	0.0948957448505731	7.528477201923128e-06	0.3533600880803078	0.0117316551889245	0.0001376317334718	0.1248633518481228	0.0166285932120931	0.0002336148952962	0.0002765101122132	5.4575919304300725e-08	0.004492162207736	-8.616529562079957e-05	2.0179521300611576e-05	7.424458169419781e-09	0.0028053623465397	1.8175301040026726e-07	7.870057895382733e-06	3.3034156789559655e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4594.364684972046	-14.51521209711973	21108186.85851829	210.69138222437093	3716.4124796062174	16.52668698248044	13811721.718572833	273.13138261688846	4571.371076866754	-5.345015799163775	28.56919389331037	20897433.52241391	4448.194582072339	3203.669343124265	1.099804	15.585981	0.0861433315602393	0.052518237505283	-0.1069571345	0.0178140896	0.0385935838	0.1333928201	-0.0410012372	-0.0759239572	-0.1608916634	-0.0317152117	0.1754708354	0.1387112546	-0.1515117558	0.0810654892	0.0065752769	-0.0419398871	-0.0586623635	0.0348160872	0.0018778444	-0.0175336555	0.053905216	-0.0267325303	0.0381470839	0.06838241	0.0607996406	-0.05662513	-0.0606385088	0.0161240786	0.0429231422	0.0519001952	0.1230181123	-0.0711604264	0.04187666	-0.078845542	0.0897368342	0.0629625713	0.011593975	-0.0952910884	-0.0626138807	0.0151380843	0.1387959007	0.003138969	0.036045728	0.1410763674	0.0255182649	-0.1690839369	0.1069464382	0.0083323627	-0.0778639567	-0.1367591319	0.0918944588	-0.0128366976	-0.0141911634	-0.0481611833	-0.0397949984	-0.0152938497	0.0123945319	-0.0586897232	-0.1585449267	0.1120313415	-0.0344394412	0.0832310733	-0.0259292575	0.0065480852	-0.0839510958	-0.0236441165	0.0892031809	0.0802175887	-0.1050037245	0.0977829068	0.0249959324	0.0783451778	0.002720564	0.0328745023	-0.0587494705	0.0491846343	0.030748342	0.1428487184	-0.0190515322	-0.0433012446	-0.0636008115	-0.0341620447	-0.0164331906	-0.0068880748	-0.0909420714	0.0153347845	0.0456452894	-0.0003277953	0.0227004118	0.0039252701	0.0537491177	0.0730181109	-0.0478156859	0.0687165122	-0.0840235742	-0.0106001863	-0.0199828253	0.0262479035	0.0162862607	0.0455053443	0.0341220728	0.055231377	-0.0798094554	0.080441779	0.0576129074	0.0844277329	-0.0623320942	0.0685756633	-0.0751831987	0.0018396452	0.0725589432	-0.1053450429	-0.0332846851262047	0.0067508037167555	0.0011078702639505	4.557335082216121e-05	0.3031703963979453	-0.0048811331398467	0.0919122892520872	2.382546072891051e-05	0.3815228805536748	0.028162792473367	0.0007931428798979	0.1455597083859736	0.0158657813483795	-0.0007628118637135	0.0002517230177945	5.818819394222148e-07	0.004507882469102	1.5720261365999473e-05	2.0321004355237143e-05	2.4712661741533556e-10	0.0026569224270139	-0.0001484399195258	7.059236783169432e-06	2.203440970882608e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4580.742183331102	-13.622501640944392	20983198.95014899	185.57255095753263	3739.231897411232	22.819417805014385	13981855.1826176	520.7258289598074	4561.6308981398215	-9.740178726932754	94.87108163259336	20808476.45086392	4438.825536878388	3204.415187754385	1.009244	14.302608	0.0714266457127002	0.0355756102161452	-0.0882977927	-0.0143832412	0.1101200216	0.0059892527	-0.1413347039	-0.0437805685	-0.02640756	0.0728545748	0.0262228213	0.0518732402	-0.0938605729	0.0078603701	0.0079332021	-0.0244514406	-0.1379482299	0.0511984645	0.0258473025	0.0645125635	0.0088295301	-0.0141451098	-0.0003627844	-0.139016952	0.094838197	0.0181203654	-0.057060637	-0.0649403959	0.0945890188	0.0309413528	0.0632533485	0.063155027	-0.1167644334	0.0495541946	0.053160657	-0.1372108241	0.0290439835	0.1390142723	-0.0369496203	-0.0201141662	-0.0497700161	-0.0213077948	0.0801756803	-0.0301925419	0.0158595526	-0.085802931	0.047224241	0.0333040927	-0.1225198658	-0.0979708599	0.0312369009	0.0158323837	0.0420963627	-0.1331094004	-0.0321936934	-0.0547595772	0.0258184796	-0.0819239858	-0.0325013929	0.0020057545	-0.0506916192	0.0394067409	-0.0181024094	0.0031598769	-0.0522109913	0.059681812	-0.0526234257	0.0141951278	0.0741850397	0.0109525647	0.0157424442	0.0867490233	0.2097726423	-0.0805946368	0.0565648761	-0.0286650539	-0.0373662713	-0.0197315539	0.0470220802	0.1143039875	0.0752824542	-0.1359329523	0.081853917	-0.0155119089	-0.0851755201	0.0181979548	0.0761191066	0.0007052484	0.0016003165	0.0114250293	-0.0258193374	0.0179815566	-0.0023832656	0.0645004283	-0.0703539568	0.0293800065	-0.0227062366	0.0824506136	-0.0714026553	0.0774899646	-0.0112928109	0.0572241795	-0.1462886442	-0.0192479739	0.0706129814	0.0884927331	-0.0064664341	-0.010005829	-0.0764611723	0.0055166942	0.0684578352	-0.1048318124	-0.0248356505728821	0.0084490345533226	0.0006168095393782	7.138618488323924e-05	0.3080137778362086	0.0048433814382632	0.0948724873369332	2.345834375651342e-05	0.4106943269597991	0.0291714464061243	0.0008509732854253	0.1686698301969623	0.0159938606925266	0.000128079344147	0.0002558035798519	1.6404318397151125e-08	0.0042127903532425	-0.0002950921158595	1.7747602560373066e-05	8.70793568424367e-08	0.0028130066333071	0.0001560842062932	7.913006319029747e-06	2.436227945417831e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4579.734336082928	-1.007847248173675	20973966.589096937	1.0157560756512498	3728.568930985685	-10.662966425546983	13902226.273111733	113.6988529923422	4552.4679477125865	-9.162950427235046	83.9596605319669	20724964.41495045	4430.622237777466	3166.171312280323	0.793061	11.238949	0.049005764456582	0.0280999877309506	-0.0853617195	-0.0369852166	0.0660370506	-0.0028092575	-0.1195812426	0.0238588122	-0.0080071949	0.0564105289	0.0391600434	0.0272098656	-0.0388127186	-0.0883252259	6.23372e-05	-0.0576869714	-0.1131803929	0.0048468022	0.0111723963	0.0371369973	0.0098863212	0.0502932515	0.0845459538	0.0037290912	0.1374577322	-0.0247009336	-0.0808011391	-0.005722894	-0.0077967551	-0.0100225733	0.0047414926	0.0639284175	-0.0559059418	0.0021281619	-0.0780296919	0.0707323434	0.0340188273	0.0286682016	-0.0362657351	-0.0124936922	-0.0646617633	0.0922483585	0.0995727013	0.052725169	0.0138613701	-0.0206850599	0.0795471116	0.0014949448	0.1660669196	-0.0533004018	-0.0766760915	0.0215199986	-0.0154220018	-0.1078905545	-0.0507495474	-0.0025204478	0.023733298	-0.0342168546	0.0116256722	-0.0032762595	-0.019319827	0.0676050714	0.0713518952	0.0659181673	-0.0074561136	0.0178817593	0.0139804504	0.0222898656	5.91513e-05	-0.0201209481	-0.1080631539	-0.0839143149	0.0904567614	0.0254893219	0.054105395	-0.0341208762	0.1032316171	-0.002340324	0.0149728127	-0.0346844107	-0.004656549	-0.0513544199	0.0602429505	-0.0023724003	-0.0926079789	0.0170658611	0.0763043895	0.0100657915	-0.0124747099	0.0113309128	-0.019875539	0.0156755371	0.0214295823	0.0695142113	-0.0505887144	0.0602263712	-0.0146014241	0.0233951005	-0.0714139545	0.0552190157	-0.0258069538	-0.0143752597	-0.0016608336	0.0337084699	0.0271217454	0.0695888173	0.0296828587	-0.0012280156	-0.0777158551	0.0091870219	0.0641690889	-0.1038078519	-0.0245348643078813	0.0003007862650007	0.0006019595666061	9.047237721313143e-08	0.2864525812929344	-0.0215611965432742	0.0820550813293851	0.0004648851963776	0.409965674228772	-0.0007286527310271	5.309348024332864e-07	0.1680718540458516	0.0156094944378392	-0.0003843662546874	0.0002436563166049	1.477374177424194e-07	0.0040722514181084	-0.000140538935134	1.6583231612285876e-05	1.975119228862661e-08	0.0028164040218312	3.397388524099647e-06	7.932131614186957e-06	1.1542248783683976e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4582.361034944621	2.626698861692603	20998032.65457873	6.899546910017215	3703.1236561301225	-25.445274855562275	13713124.812590526	647.4620124751098	4550.445477000576	-2.022470712010545	4.090387780940441	20706554.039155	4426.788022729508	3117.1562024251275	0.8092399999999998	11.468233	0.0161207022934178	0.0110163641650869	-0.0828505824	-0.0506838781	0.0095921755	0.0251243102	-0.0998944853	0.0630587379	0.0549663243	0.0272458815	-0.0075711008	0.0867223676	-0.0117622222	-0.1221529324	0.0081500154	-0.0775677004	-0.0139352168	-0.0602360554	-0.0767645718	0.0384965826	-0.0265485978	0.0670764374	0.0838832314	0.1042412342	-0.0197361723	-0.0724159435	0.0317302093	-0.0430752336	-0.0592318238	-0.0055474814	-0.0500492558	0.0473432013	0.0474952836	0.0142250836	-0.0337413436	0.0534480173	-0.0002549337	0.0595212254	0.0472256634	0.0218493682	0.042278969	-0.0530498175	0.1075292995	0.0081921897	-0.0276050293	-0.1099057511	0.0199431694	0.0585203322	0.068085025	-0.0354944913	-0.1117349941	0.0281494963	-0.0571391259	-0.0532959799	-0.0356689965	0.0759839983	-0.0355734846	0.0340318985	0.0602538442	0.0546134217	-0.0298449073	0.0827241553	-0.0519469251	0.0643312744	0.1214857914	-0.0541532046	0.0795420045	-0.0985710649	-0.0225769727	-0.0214992392	-0.0207270698	-0.0616078381	0.0058696462	0.1022232498	0.0242050224	0.0367043462	0.0891150143	0.0100093627	0.0515509276	0.0333927339	0.0076429745	-0.1273540253	0.0171315048	-0.0720967862	-0.0932152568	0.0202539177	0.0861165695	0.0277491009	-0.0076911936	0.00175385	-0.0080970675	0.0020854644	0.0657790328	0.0542671164	-0.0218932409	0.1122141928	-0.0292729151	-0.0430208151	-0.0334642531	0.0686387243	0.0098830878	0.0225065565	0.0304956538	0.0052127259	0.0217636993	0.0484114562	0.0216703893	-0.023340424	-0.0789468648	0.0128461567	0.0597044597	-0.10227815	-0.0157346845925303	0.0088001797153509	0.0002475802992264	7.744316302247518e-05	0.2859970460975489	-0.0004555351953854	0.0817943103765235	2.075123142348988e-07	0.4097241127373507	-0.0002415614914212	5.83519541376798e-08	0.1678738485584092	0.0154779769633951	-0.000131517474444	0.0002395677708793	1.7296846084154424e-08	0.0040720691522235	-1.822658849005149e-07	1.658174718049021e-05	3.3220852798567745e-14	0.0028171727993274	7.687774962001834e-07	7.936462581270179e-06	5.91018838663823e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
