global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
4685.104308375942	3.842950907300292	14.768271675920136	21950202.380362816	3498.3457567677	12.615763504313236	12238423.033894572	159.15748879676178	4392.523129403877	-1.830073160417669	3.349167772481115	19294259.442348026	4301.70716572494	3585.343731954426	0.940009	16.471687	0.0783654666717701	0.0389344083570649	-0.072914841	0.0622586032	-0.0419540282	-0.003747927	-0.0245029471	-0.107649656	-0.0573989325	0.0372974743	0.1129415391	-0.018004476	-0.1052238505	-0.035793728	0.0553310397	0.018728661	0.001626072	0.041710351	-0.0026728705	-0.0519371954	0.0569735216	-0.0504886818	0.0269618678	0.0103305936	-0.0785262203	0.071180308	-0.0909181487	-0.0788928295	-0.0998626662	-0.0561525604	0.0045204024	-0.0042224097	0.0349529379	0.0038588365	0.0880908808	0.0459666887	-0.0318542357	0.1164926432	-0.0143313962	0.0433843288	-0.0022303464	0.000237271	-0.0120837001	0.0581537613	-0.0220079922	-0.0578351223	-0.0316328479	0.1287888655	-0.0303630782	0.084565889	0.0760084443	0.0076321887	0.0491672834	0.0201748267	-0.0384446941	0.0071574018	-0.029542236	0.0382576984	0.089010108	0.0292298778	-0.0428457252	0.0269042463	-0.0328097733	-0.0334398289	0.0287443904	-0.123978643	-0.0444193622	0.0454094741	0.0430620798	-0.0508453923	-0.0023290924	-0.0158674884	-0.0400774821	0.0353076073	-0.0410519579	-0.0923912046	-0.0443165448	0.0378794875	-0.0011138729	0.0489533466	-0.0018821509	-0.0751831987	0.0018396452	0.0725589432	-0.1053450429	0.0246994049177828	0.0001208481088069	0.0006100606032925	1.4604265402228008e-08	-0.0190137026604304	0.0232218578924091	0.0005392546839752	0.0003615208888592	-0.0204235283107863	-0.016135885466639	0.0004171205086614	0.0002603667997924	-0.0074419262517568	0.0004589744501876	5.538226633658701e-05	2.106575459250104e-07	-0.0018411255194374	-0.0002501953710789	6.259772370930857e-08	3.389743178323636e-06	0.0001611511673382	-6.85676828118e-05	4.701527126179613e-09	2.5969698734464532e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4679.742249013122	-5.362059362820219	28.75168061040797	21899987.517198395	3477.857482531056	-20.48827423664397	12095492.668797256	419.7693811959292	4397.539999053809	5.016869649932232	25.16898108441116	19338358.043278173	4305.505634664632	3570.695829243003	1.066456	18.687401	0.0567859641938098	0.0257421493130786	-0.0389528273	0.0284024745	0.0082666212	0.0113599482	0.0385947935	-0.0369133723	-0.0454176751	-0.0511840574	0.010415175	-0.000786251	-0.0006063285	-0.0384952407	0.0038593354	-0.0199079607	0.0564312405	-0.0362332856	-0.0080125488	0.001302072	0.0264585665	0.1146063359	0.1668509204	0.0522956204	0.0046028124	-0.1217484189	-0.02293204	0.0834615055	0.0104290137	0.1206537831	-0.0665852143	-0.0216057392	0.0252280756	0.0447811992	0.0773810615	0.0744893382	-0.0068368687	0.0073396432	-0.0454086649	-0.0048826919	-0.016420798	0.0250259489	0.0494796632	-0.0401736561	0.0441333428	-0.0220954345	0.1000252143	0.0086864535	0.1772093474	0.0370510497	-0.039155997	-0.0842255877	-0.0346035528	-0.0354206471	-0.0835419073	-0.0121152183	-0.0342848432	0.0363425417	0.0595449612	-0.0130562887	-0.0285946227	-0.0232389678	-0.0229662328	0.0095245197	0.0354314031	0.0326441276	0.0966103929	0.0020206893	0.0722760431	-0.0800438832	-0.0859983704	-0.0805077723	-0.0366354333	-0.0074054732	0.1311375477	-0.0133784693	-0.0889500668	0.0188261652	0.0371018311	-0.0437721472	-0.0164446763	-0.0764611723	0.0055166942	0.0684578352	-0.1048318124	0.0376773650378794	0.0129779601200966	0.0014195838361976	0.0001684274488788	-0.0321885715137995	-0.0131748688533691	0.0001735771693034	0.0010361041360989	-0.0093394197500771	0.0110841085607092	8.722476126813019e-05	0.0001228574625855	-0.0071708926991496	0.0002710335526071	5.142170210271704e-05	7.345918663887985e-08	-0.0019406783436213	-9.955282418389988e-05	9.910764802990481e-09	3.766232433400713e-06	0.0001815453237398	2.03941564016e-05	4.1592161533292216e-10	3.2958704571788786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4686.946187301098	7.203938287975689	51.8967268569621	21967464.5626563	3491.582800444609	13.725317913552772	12191150.452360615	188.3843518280926	4395.12345148844	-2.416547565369001	5.839702135690846	19317110.15382366	4303.286333042941	3566.1811001257984	0.975079	17.086205	0.1397236822048644	0.0613290120201668	-0.0359700524	0.0145433628	0.0243799422	-0.023572404	0.0260002517	-0.047049681	0.0053926569	-0.0152749275	0.0759766556	0.0024873769	-0.0472726913	-0.0038422504	0.0341422123	0.0321776599	0.0017315457	-0.0527865997	0.028071656	0.0161814416	0.0287739685	-0.035928624	0.1320196668	0.0010397874	-0.0438965412	-0.0783459706	-0.1143801	-0.0742462217	-0.093626715	0.0476535143	0.0368694079	-0.0307871178	0.1398965986	0.0539599391	-0.0940349645	0.0489115702	0.0032103246	0.0567862339	0.0077400447	0.0136268125	0.0303230905	-0.0134276931	0.0426330318	-0.0219280432	-0.025696562	-0.0112196536	-0.0834598774	0.1020652268	0.0528048807	0.1147023929	0.0624159154	-0.0948375901	-0.092791245	-0.0706626148	-0.0661887752	-0.0221927492	-0.0285675656	0.0281618153	0.043370475	-0.0045847736	0.00675313	0.006299706	-0.0614648783	-0.0208320076	0.0705014027	-0.1023078311	-0.0729292717	0.0148893229	0.0719774509	-0.0486395001	-0.0608484278	-0.0463554724	-0.0906269834	-0.0336372838	-0.1013447214	-0.0479487979	-0.097870798	-0.0359336298	-0.0324121869	0.0208302147	-0.0375906358	-0.0777158551	0.0091870219	0.0641690889	-0.1038078519	0.046946545724964	0.0092691806870846	0.0022039781555061	8.591771060982212e-05	-0.003815744156455	0.0283728273573445	0.0008050173322496	1.4559903467520478e-05	-0.0454332791458824	-0.0360938593958053	0.0020641828539476	0.0013027666860841	-0.006611187126125	0.0005597055730245	4.370779521664094e-05	3.132703284747956e-07	-0.0024171919270146	-0.0004765135833933	2.2706519515832358e-07	5.842816812024555e-06	-0.0001019918151349	-0.0002835371388747	8.039330912125092e-08	1.0402330354511616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4677.900907403597	-9.045279897501132	81.81708842413809	21882756.89948739	3513.157976422991	21.57517597838205	12342278.967304485	465.4882184981538	4397.265484823564	2.1420333351243244	4.588306808783836	19335943.74402061	4309.88520747123	3546.5956131712405	1.136412	19.91324	0.0660140647639415	0.0386968604048214	-0.066950666	0.0894234274	-0.0169701085	-0.0116874449	0.0454563867	-0.0342792032	-0.1365748255	-0.0296013715	-0.0204046891	0.0086053008	-0.0747359436	-0.0455334918	0.0667479358	-0.0049052667	0.0126345923	-0.0327941934	-0.0159140622	-0.0457666698	-0.0459749721	0.0943018139	0.1294778738	-0.0270836004	-0.0946281267	0.0865837472	0.0843451217	0.0704964566	0.0290280886	0.0387182462	0.0043879743	0.0507626651	-0.070116111	-0.0824192469	0.0248511005	-0.0640609777	-0.0014299533	0.0870996912	-0.0495904385	0.0332596009	-0.0351524051	-0.0356422293	0.0419951871	-0.0664107655	0.0979803614	-0.0370920251	0.0784136702	0.0715205692	0.1067592112	-0.0505278688	-0.0730641579	-0.0365843673	0.0530113594	-0.0183148157	0.021145883	0.0549984209	0.0522855137	0.0716223083	0.0822641593	0.0165163184	-0.0479387953	-0.0126422904	-0.0058592882	0.02315152	-0.0062437742	-0.0195315026	0.1197093759	0.053930575	0.0740573583	-0.0499486305	-0.0237750439	-0.0442940785	-0.0044992798	0.0304651315	0.0342651439	-0.0338362054	-0.0662564018	0.0695176722	-0.0420609259	-0.0361313559	0.1171249463	-0.0789468648	0.0128461567	0.0597044597	-0.10227815	0.0398331810540071	-0.0071133646709568	0.0015866823128813	5.059995694201774e-05	-0.0304354232592771	-0.0266196791028221	0.0007086073155372	0.0009263149889713	-0.0447748206405549	0.0006584585053275	0.0020047845633938	4.33567603238129e-07	-0.0071711914348304	-0.0005600043087054	5.14259865949849e-05	3.13604825768613e-07	-0.0023456639853438	7.152794167079998e-05	5.116246439661364e-09	5.502139532138959e-06	-0.0001029108144554	-9.189993205000012e-07	8.445597510794639e-13	1.0590635731873764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4666.5983468586965	-11.302560544900189	127.74787487113446	21777140.13090432	3530.873456303377	17.715479880386283	12467067.364427757	313.8382273923712	4390.717112564014	-6.5483722595499785	42.881179249643694	19278396.76256248	4301.703064952823	3535.1389220460446	1.031542	18.075609	0.0928430038581895	0.0485880477365218	-0.0414013583	0.0872524901	-0.0097705092	0.0264323642	-0.1302276669	-0.1011244631	-0.0454626351	0.1322275952	0.0154489461	-0.0184249017	-0.068591619	0.0028293935	0.1665966596	0.0642988922	0.0509737079	0.0107592352	0.0240058901	0.0299664764	-0.0088224611	-0.0322924114	-0.0136771412	0.0501867234	0.0070480022	0.0578679886	-0.097668748	-0.0559437663	-0.021213229	-0.0703231733	0.0199958845	-0.0970232056	-0.1231542797	-0.0293808254	-0.0223616241	0.1028410673	-0.0262841253	0.0840346785	0.0134283987	0.1566934461	0.0779119848	-0.0038883864	0.0372440185	0.0164508116	0.0023572164	-0.0064170311	-0.0483410174	0.0400443644	-0.0060873745	0.0660353358	0.063044196	0.0992117556	0.0309089608	0.0727434559	-0.0342138159	0.0235854472	0.0657710132	0.0650659114	0.063574295	0.0061969918	-0.003508588	0.0748003126	-0.0606068644	-1.73526e-05	0.0411359831	-0.1512095123	-0.0525407516	0.0353323307	0.1005843615	-0.0598580856	-0.0609889831	-0.0080288957	-0.0375194959	0.0113824944	-0.0432106926	-0.0382726511	-0.0363271405	-0.0204933705	-0.0570742826	0.0285254914	-0.0418210699	-0.0801538266	0.0164896405	0.0550761846	-0.1002501592	0.0468221141516664	0.0069889330976593	0.0021923103736316	4.884518584355762e-05	-0.0208722454406427	0.0095631778186343	9.145436999082098e-05	0.0004356506297344	-0.0816614006952107	-0.0368865800546558	0.0066685843635037	0.0013606197881285	-0.006824209527651	0.0003469819071794	4.656983567728268e-05	1.2039644390985426e-07	-0.0027846777167841	-0.0004390137314403	1.9273305639313594e-07	7.754429986353908e-06	-0.0001050014335805	-2.0906191250999988e-06	4.370688326233885e-12	1.1025301053960154e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659.026422642442	-7.571924216254047	57.33403633669446	21706527.206880435	3456.3006493230782	-74.57280698029899	11946014.178511132	5561.10354092093	4394.774030913577	4.056918349562693	16.458586495018483	19314038.78279237	4300.963317322216	3458.512830037557	1.067115	18.698942	0.0763094514661501	0.0467535934186869	-0.0112115015	0.117363144	-0.0184684991	0.0541906781	0.0985786886	-0.0312059806	-0.0828886901	-0.0163118388	-0.0610970656	-0.0195997008	-0.0339654087	-0.0248753128	0.0492105883	0.067304658	0.0857831884	-0.0763885473	-0.0047197681	0.0633166025	-0.0369546078	0.1296001624	0.0277160173	0.002151601	-0.051061845	0.0045480389	0.0119781364	0.0602228269	-0.0332395903	-0.0604823477	-0.043341378	0.0303430151	-0.009893945	-0.086366513	0.0205088758	-0.1144886387	-0.0421508576	0.036578939	-0.0247131131	0.0298159798	0.0686904275	0.0544258157	0.07241526	-0.1148724794	0.0746118889	0.0174264244	0.0766816205	-0.0235814768	0.0508998647	-0.007987106	-0.0513372891	-0.0433228911	0.0445781476	0.0708642366	-0.0425191817	0.0450669309	0.0062270889	0.0690165843	0.0663877416	-0.0176102033	-0.0542584884	0.0022563656	-0.0165618888	0.0561293067	0.0204834998	-0.0074890727	0.1379580261	-0.0099592971	0.097647567	-0.0414255938	-0.1197840633	-0.0393782605	-0.041393047	0.0451320036	0.0435709581	-0.0388809654	-0.0513117519	0.0655673341	0.0115570095	-0.0312936262	-0.0167239203	-0.0813363727	0.0201130341	0.0502969496	-0.0977337597	0.0439182817462011	-0.0029038324054653	0.0019288154715387	8.432242639030404e-06	-0.0314971948466222	-0.0106249494059795	0.0001128895498796	0.000992073283206	-0.0418113415766754	0.0398500591185353	0.0017481882844414	0.0015880272117507	-0.0071712148088367	-0.0003470052811857	5.142632183447879e-05	1.2041266517076717e-07	-0.0026731561852277	0.0001115215315564	1.2437052000685188e-08	7.145763990621108e-06	-0.0001050868315618	-8.539798129999815e-08	7.292815210114834e-15	1.1043242167698123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4669.25062062293	10.224197980487588	104.53422434420648	21801901.358187616	3478.1438545558763	21.843205232798027	12097484.672984809	477.1256148421351	4392.285638982599	-2.488391930977741	6.192094402155131	19292173.13441278	4301.458628592732	3491.381277666834	0.927899	16.259483	0.0219613517166558	0.011284913568015	-0.0245513485	0.1023040845	-0.0072610187	0.0613998379	-0.041921004	-0.0895204467	-0.0640954403	0.0436069505	0.1122491651	-0.0171447742	-0.0779723227	-0.0181520088	0.0893615201	-0.0204755442	0.0522731903	-0.0283292868	0.0009652025	-0.08148937	-0.011753693	0.0284879697	-0.0117520752	0.0337100254	-0.0819784208	-0.0745726528	-0.0182281907	0.0030274912	-0.0684993322	-0.0388494462	0.0117963219	-0.0068955759	-0.0877704845	-0.0586430222	0.0958734434	0.0237450965	-0.0320160478	0.082534683	0.0009282429	0.0982021302	-0.0296120392	0.0247361817	0.0553366534	-0.0015996086	-0.019773463	-0.0492538266	0.0119571271	0.0400908943	-0.0096888982	0.0320891044	-0.0153297534	-0.073003983	0.0105083409	0.110299947	-0.0639230822	-0.0056247924	0.0265141261	0.0726207051	0.0685746265	-0.004194819	-0.0338618782	0.0416393141	-0.0501728994	0.009776684	0.0329320394	-0.0934909611	-0.0212012812	0.0976931332	0.0912638531	-0.0228926888	-0.0302977057	-0.0047808289	-0.1048918006	0.053162967	-0.0277635162	-0.0618164609	-0.0160761495	-0.0046750167	-0.0100964192	0.0576199875	-0.0765251255	-0.082494143	0.0237119231	0.0453798541	-0.0947412111	0.0466942352200021	0.002775953473801	0.0021803516027808	7.705917688707856e-06	-0.0361143833666517	-0.0046171885200295	2.1318429829492204e-05	0.0013042486859534	-0.0443767777761507	-0.0025654361994753	0.0019692984057938	6.58146289357828e-06	-0.007006215852476	0.0001649989563607	4.908706057148601e-05	2.7224655600120265e-08	-0.002748170608924	-7.501442369630025e-05	5.627163762488052e-09	7.552441695753709e-06	-0.0001051289219718	-4.209040999999972e-08	1.771602613968076e-15	1.1052090234952812e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4677.714812905833	8.464192282903241	71.64255100195878	21881015.87087865	3483.45961349203	5.315758936153543	12134490.878830042	28.25729306729625	4394.195274243514	1.9096352609149108	3.6467068297295593	19308952.108184032	4300.911815066989	3484.903919516923	1.086332	19.035686	0.1053531060591873	0.0627774934771189	-0.0126190801	0.0534457637	0.0379174485	-0.0007499385	0.0643190409	0.0529975202	-0.0221254629	0.0046080805	-0.0192731479	0.0061052264	-0.0387732494	-0.0097749487	0.0478654961	0.0335670068	0.0446082625	-0.0849951764	-0.0350354416	-0.0057466945	-0.0881063552	0.0219503681	0.0098358566	0.0736914237	-0.0647146135	-0.00569269	0.0729818536	-0.0024692198	0.0231234953	0.0288042867	-0.0023209119	-0.0351275453	-0.1218578093	-0.0214631257	0.0910617659	0.0580583393	-0.0083711951	0.0332668076	-0.0068923352	0.0079579479	0.0144341876	0.007176124	0.0867266021	-0.1247345262	0.0567758159	-0.0404680453	0.0014972926	-0.0324108272	-0.0030886173	0.0150538049	-0.1159123129	0.0001693283	0.0310248127	0.0248156547	0.0138373716	0.0016649253	0.0680316837	0.0558575728	0.029220075	-0.0078424154	0.0076567991	-0.0459845376	-0.0125331917	0.0448971795	0.0201210931	-0.0179806189	0.1507391604	0.0178623839	0.08567855	-0.0019112176	-0.1244149216	0.0083978751	-0.0005171228	0.0060060672	0.057976963	-0.1060351066	-0.0829615001	0.1428338879	0.0462257813	0.0809087657	-0.0180675115	-0.0836267848	0.0272819228	0.0403383756	-0.0912870929	0.0469222681424525	0.0002280329224503	0.0022016992476322	5.1999013721268713e-08	-0.0182618082030643	0.0178525751635874	0.0003187144399715	0.0003334936388455	-0.1000758946355802	-0.0556991168594295	0.0100151846871117	0.0031023916189203	-0.0071407690847624	-0.0001345532322864	5.099058312189845e-05	1.8104572318717946e-08	-0.0023194129427128	0.0004287576662112	1.838331363348748e-07	5.37967639882365e-06	-0.0001732856457486	-6.815672377680001e-05	4.645338995987016e-09	3.00279150225093e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4647.614919839659	-30.099893066174445	906.0035625951364	21600324.4431162	3456.7910118339964	-26.668601658033367	11949404.099496303	711.21431439486	4381.340941360692	-12.854332882821836	165.23387386239474	19196148.4444434	4286.535381289695	3476.342270285784	1.425947	24.986721	0.2053774653882905	0.1332528102522084	-0.0113639109	0.0763259018	0.0457092351	0.0560901405	-0.1058919133	-0.0136427893	-0.0657018824	0.1039893826	-0.0376129894	-0.0793251566	0.0359743191	0.0425878168	0.1944471822	0.0516834516	-0.08280822	0.0691605861	0.042191519	-0.1065348387	-0.0940284031	0.0216104325	0.0134044643	-0.1581388738	-0.1000767676	-0.0046677607	0.1265094138	0.0437738056	-0.0234647245	-0.0758350101	0.0330219462	-0.0710628973	-0.1254671472	0.0181228219	-0.0834761052	0.0060282009	-0.0802359841	-0.0264394284	0.0316970297	0.1815055314	0.0411769666	-0.145461882	-0.0829852755	0.0606568596	0.0443903244	-0.0567277301	0.0120480203	0.0480721029	-0.0136361426	-0.1714154315	-0.1280612345	-0.0549103131	0.059437748	0.2108542244	0.1100012923	0.0326117461	0.1448320612	0.0814202305	0.037260929	-0.0191711911	0.0098287466	-0.1839159548	0.1327210666	0.2157285285	-0.0204629149	-0.1938223231	0.0829625276	0.1226264879	0.1536127921	0.075151888	0.0911314645	-0.0273352743	0.0819096459	0.1280366944	-0.044960123	0.0158368133	0.0175696584	0.0265823629	-0.0923531836	-0.0257840853	-0.149544685	-0.0847339531	0.0308186837	0.0351863325	-0.0873882332	0.0472425867165213	0.0003203185740687	0.002231861999668	1.0260398889346897e-07	-0.0199047983656868	-0.0016429901626225	2.6994166744743178e-06	0.0003962009979786	-0.2120184573468151	-0.1119425627112349	0.0449518262557232	0.0125311373463587	-0.0060310559963506	0.0011097130884118	3.6373636431116526e-05	1.2314631385924564e-06	-0.0028730097638445	-0.0005535968211316	3.0646944036712335e-07	8.25418510314583e-06	-7.163676484814047e-06	0.0001661219692637	2.7596508672078253e-08	5.131826077907775e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4604.478585761714	-43.13633407794441	1860.7433176840284	21201223.0467382	3428.50348713087	-28.287524703126564	11754636.161268534	800.1840538299956	4343.930018228777	-37.4109231319153	1399.577169582075	18869728.00326906	4252.462165667856	3395.828969687045	2.181767	38.230881	0.407784408457585	0.2281070490173206	-0.025243701	0.1503121809	0.0559495931	0.0702749662	0.0971803401	-0.0422674093	-0.090229452	0.050138759	-0.0427311049	-0.3324682863	0.1826251405	0.0135838357	0.1119729557	0.0426922515	-0.145923391	0.1583350583	-0.1595201223	0.2536917096	-0.50414355	-0.1468880468	-0.0812206339	0.0189837532	0.1976405309	-0.014899503	-0.0867837002	-0.0212536274	0.0137439457	0.0144337403	0.062584556	-0.1049768177	0.0996082721	0.0288388771	0.03749155	0.0785931456	-0.3179402912	-0.1806917707	-0.0294510876	0.1097796271	0.0277666062	-0.0897564271	-0.1061503481	-0.0390468888	0.3452576496	-0.0681220636	-0.4234310783	-0.3673506501	-0.0159259386	-0.0206958519	0.1647845432	0.0598360024	-0.0786904448	-0.0604153249	0.0706831797	-0.0091278037	-0.039268926	0.1536665049	-0.0043941736	0.0012862755	0.3819719161	0.4692278122	-0.2282485927	0.0228806513	-0.1401459857	0.1415693773	0.0270474932	-0.1966383087	-0.0075852497	-0.0564435165	0.0879780238	-0.1575517831	-0.1160830094	0.0590783084	-0.2058747654	0.2001356002	-0.0288175726	0.0047090208	-0.1213484253	0.0837014386	0.1907290502	-0.0858153105	0.0343178967	0.029937846	-0.0830636267	0.0899445536588388	0.0427019669423175	0.0080900227328877	0.0018234579807427	-0.0510876767820462	-0.0311828784163593	0.0009723719063294	0.0026099507189868	-0.3976719384377389	-0.1856534810909238	0.1581429706208288	0.034467215041178	-0.0040946226568975	0.001936433339453	1.6765934702378342e-05	3.749774078145484e-06	-0.0035748401973578	-0.0007018304335133	4.925659574054665e-07	1.2779482436645152e-05	-0.0003338215436781	-0.0003266578671932	1.0670536219926642e-07	1.1143682302362961e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4698.297062178511	93.81847641679632	8801.906517168969	22073995.284475222	3520.484938343119	91.98145121224934	12393814.201100755	8460.587367111406	4407.0458651455965	63.11584691681946	3983.610132027389	19422053.2574969	4318.512303194554	3554.3154204933944	2.416186	42.338589	0.6179796479499791	0.3534463127127541	-0.1032046387	0.1830176486	0.174419961	-0.0158487979	0.0483565819	-0.2217418831	-0.0419685902	-0.0871387004	0.014762138	0.001713207	-0.0618811604	-0.1734626375	0.1778789851	0.1165944468	-0.0839996466	0.0809526334	-0.2305999223	-0.0165493751	0.0716375881	-0.0685204981	-0.0562552893	0.0523295707	0.0063459933	0.1050302549	0.1014529788	0.041862257	-0.0645447473	-0.0504646366	-0.0538135438	0.2758357902	0.0448872164	0.0080379884	-0.1846555098	-0.0728334762	-0.0254243326	0.114040901	-0.1673311594	0.1300031678	0.1077120247	0.0492324604	-0.2060702419	-0.0591846593	0.0079205513	-0.179459821	0.001670024	0.0176491143	-0.0649674002	-0.0028921553	-0.0015213777	-0.0021522899	0.1450406436	-0.0754714895	0.0621521785	0.0289972479	-0.0948795887	0.2766131399	0.0634634011	-0.0409858589	-0.016470189	-0.1437472213	0.0180435123	0.0639781807	-0.0962557542	0.0443490221	-0.1278799771	-0.1177559933	0.0542930069	0.0017945522	0.0274506686	0.123581027	-0.0425357659	0.0079136302	-0.0208884607	-0.0345640782	0.0645839891	0.0223693364	0.0966590673	0.0725749153	0.1121181953	-0.0868705278	0.0377752987	0.024607302	-0.0783343427	0.0545619707275761	-0.0353825829312627	0.0029770086496768	0.0012519271748876	-0.0460625261964082	0.0050251505856379	2.525213840833789e-05	0.0021217563195947	-0.0696621175939355	0.3280098208438034	0.0048528106276712	0.107590442569984	-0.0010648855893333	0.0030297370675642	1.1339813183697295e-06	9.17930669857252e-06	-0.002059060865327	0.0015157793320308	2.297586983411738e-06	4.2397316471211735e-06	0.0001119039285124	0.0004457254721905	1.9867119655944418e-07	1.2522489216508331e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4688.813111579042	-9.4839505994687	89.94531897316268	21984968.39531554	3554.499806469272	34.01486812615258	12634468.87419009	1157.011253639551	4401.704699502608	-5.341165642988926	28.52805042584531	19375004.26162334	4312.437247845766	3576.640415579973	1.192192	20.890667	0.0882875136045105	0.0495080934861591	-0.1199431588	0.1408587464	0.2003019369	-0.0695253063	0.0225438405	-0.0353943078	-0.168162363	-0.0195833198	0.1634924738	0.0068518717	-0.0329522172	-0.1116190285	0.1746576004	-0.0297544166	0.0542093577	-0.0794320343	-0.0626885029	-0.140205145	-0.0631235539	-0.0273631477	-0.0888869963	-0.0166438736	-0.0553998465	0.0960635406	0.0137822853	0.0201423689	0.0199487044	-0.0105359582	-0.0636382146	0.0985465282	0.0868722791	-0.00298817	-0.0918406689	-0.0880885498	-0.0120404798	0.0812150383	-0.1140471899	0.140475646	-0.0711750289	-0.0315076905	0.1211102677	-0.0461166706	-0.0015726686	-0.1536104306	-0.0050049555	0.0068986396	-0.1311077066	-0.042401857	-0.0184009452	-0.020240032	0.0863045607	-0.032895735	0.0163413032	-0.0385227054	-0.0894774399	0.2579055549	0.0291881318	-0.0277734813	0.051034331	-0.0349827487	-0.092995364	-0.0150528488	-0.069360544	0.0573734704	-0.0795342233	0.0562465582	0.0556139075	0.0017047434	0.0514614244	0.2064368559	-0.0324729662	0.1108191097	-0.0256619857	0.0517077178	0.0959179271	-0.0900881916	0.0615238574	0.0306936329	-0.0219598837	-0.0878992835	0.0411866773	0.019209311	-0.0732234215	0.0622038392275641	0.007641868499988	0.0038693176146486	5.839815417110893e-05	-0.0257898293023828	0.0202726968940254	0.000410982239357	0.000665115295446	-0.1024802205358526	-0.0328181029419171	0.0105021956010769	0.0010770278807062	-0.0005148839775345	0.0005500016117988	2.651055103217475e-07	3.025017729812779e-07	-0.0020590313044617	2.9560865299864406e-08	8.738447572767275e-16	4.23960991275325e-06	0.0001129696612199	1.0657327074999967e-06	1.1357862038352736e-12	1.2762144356138976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
